"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ralphpsamuels: Garden Starling....no Lock Down summer migrants for me so having to make do with all the ""usuals""....oh for a White tail…",FALSE,0,NA,2020-05-02 15:29:42,FALSE,NA,"1256606802424344578",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WildlifeoftheP1",6,TRUE,FALSE,NA,NA
"You cannot lift #StayAtHome orders in some parts of the state and think that it will not impact on the rest of the… https://t.co/sCUNqihgUB",FALSE,0,NA,2020-05-02 15:29:42,TRUE,NA,"1256606799056297984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PrettyFootWoman",0,FALSE,FALSE,NA,NA
"RT @LaLigaEN: Claudio 'Piojo' Lopez scored 43 goals in #LaLigaSantander, 3 of them were scored #OnThisDay <U+0001F519> in 1999. <U+0001F3A9><U+26BD><U+FE0F>

<U+0001F987> @valenciacf_en…",FALSE,0,NA,2020-05-02 15:29:40,FALSE,NA,"1256606791296782338",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oscarge88",120,TRUE,FALSE,NA,NA
"RT @rhshearn: Mirror mirror on the wall. I will always pick myself up after I fall. No matter if I walk, run or crawl. I'll continue to set…",FALSE,0,NA,2020-05-02 15:29:38,FALSE,NA,"1256606781805154308",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rhshearn",2,TRUE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 15:29:33,FALSE,NA,"1256606764457435138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Babs_98",380,TRUE,FALSE,NA,NA
"Chicago pizza for dinner from Giordano's in Kissimmee. Sausage and pepperoni stuffed. Free delivery is great.… https://t.co/XFUpCOkYKi",FALSE,1,NA,2020-05-02 15:29:33,TRUE,NA,"1256606761248833538",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Steve_Marquez",0,FALSE,FALSE,NA,NA
"RT @iwanrheon: I’m going to be getting involved with some exciting Lockdown Theatre on Sunday with a hilarious script and top notch company…",FALSE,0,NA,2020-05-02 15:29:32,FALSE,NA,"1256606757515919361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jameshendrie",14,TRUE,FALSE,NA,NA
"As lock down ended or do people know more than me? ...<U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F914>
#StayAtHome",FALSE,11,NA,2020-05-02 15:29:25,FALSE,NA,"1256606729904836609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GDuffy89",1,FALSE,FALSE,NA,NA
"RT @SyedNasirHShah: A number of doctors have laid their lives to fight the deadly virus. Doctors and healthcare providers are our assets wh…",FALSE,0,NA,2020-05-02 15:29:21,FALSE,NA,"1256606710636167172",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MRamzanAkhtar1",98,TRUE,FALSE,NA,NA
"RT @NzimaMensah_TC: Happy May Day... <U+0001F479>TGIF<U+26D1><U+FE0F> So So DISTURBING<U+0001F6A9>...
#StayAtHome
@NzimaMensah_TC @Nzimamensahhall @ATL_UCC @HallUnity @UnityHa…",FALSE,0,NA,2020-05-02 15:29:21,FALSE,NA,"1256606710497718273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","awudxi_imagery",19,TRUE,FALSE,NA,NA
"RT @GimmeObama: BE THE DIFFERENCE #COVID19 
#FlattenTheCurve #StayAtHome 
#StayHome #HealthcareHeroes 
#Coronavirus #CoronavirusPandemic ht…",FALSE,0,NA,2020-05-02 15:29:20,FALSE,NA,"1256606709595828224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gearup25",4,TRUE,FALSE,NA,NA
"RT @KentCubScouts: MAYhem 2020 - Cubs Challenges are now live!
We have changed it to be a virtual ‘Mayhem’ Camp with many challenges that e…",FALSE,0,NA,2020-05-02 15:29:17,FALSE,NA,"1256606693586284544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kentishtweet",1,TRUE,FALSE,NA,NA
"RT @womensart1: #StayAtHome and get creative....
Munch's 'The Scream' reimagined in a focaccia by Rebecca, (via @ stephennold1) #SaturdayMo…",FALSE,0,NA,2020-05-02 15:29:16,FALSE,NA,"1256606691812159493",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BigTKidsBks",1151,TRUE,FALSE,NA,NA
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

<U+0001F4CC>FACT

There is no scientific evidence that mango <U+0001F96D> kills the new #Coronavirus.
However, WHO recom…",FALSE,0,NA,2020-05-02 15:29:13,FALSE,NA,"1256606677157269504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NupurSethi14",72,TRUE,FALSE,NA,NA
"#Governors #onesizefitsall #covid19 policy makes no sense! Especially where populations not dense AND  #stayathome… https://t.co/vx1hqnsFFI",FALSE,0,NA,2020-05-02 15:29:08,TRUE,NA,"1256606658932830209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missgamechanger",0,FALSE,FALSE,NA,NA
"Just got told I could not shop with my son at @Kroger. I am supposed to leave him unattended in the car while I get… https://t.co/esXHd83r5j",FALSE,0,NA,2020-05-02 15:29:08,TRUE,NA,"1256606658928705537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PI_snargles",0,FALSE,FALSE,NA,NA
"Obligatory ‘happy dance’ <U+0001F600><U+0001F483> upon catching the aforementioned frisbee <U+0001F923> #StayAtHome #frisbeefun https://t.co/AVbS6RE2ux",FALSE,2,NA,2020-05-02 15:29:08,FALSE,NA,"1256606657850859520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrsmaden",0,FALSE,FALSE,NA,NA
"The lovely Mrs Zero and I will be celebrating 25 years of wedded bliss soon and since we are under at #stayathome o… https://t.co/pELckKQx6h",FALSE,1,NA,2020-05-02 15:29:08,TRUE,NA,"1256606657230123008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PresentsDr",0,FALSE,FALSE,NA,NA
"Time to get ready for your #MayThe4th celebrations, we have some tips on celebrating from home:… https://t.co/SOc4sLrNZP",FALSE,9,NA,2020-05-02 15:29:08,TRUE,NA,"1256606655946600449",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","waywardnerd",0,FALSE,FALSE,NA,NA
"RT @zeusFanHouse: #NewMexico’s Democratic Governor #MichelleLujanGrisham Extends #StayatHome Order to May 15, Despite Low # Cases

https://…",FALSE,0,NA,2020-05-02 15:29:06,FALSE,NA,"1256606651412594689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","smalltownandrew",203,TRUE,FALSE,NA,NA
"What are you reading? Here are some books I have read or re-read recently &amp; recommend from @GayleKing… https://t.co/PwUm0ahXAt",FALSE,5,NA,2020-05-02 15:29:05,TRUE,NA,"1256606644731031552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jeancase",4,FALSE,FALSE,NA,NA
"#afrobeats HONAM #producedby  @officialmrhunts.
#UK #AFROBEAT #GHANA #WESTAFRICA #ACCRA #kumasi #LONDON #producer… https://t.co/gBURd8uWSW",FALSE,0,NA,2020-05-02 15:29:03,TRUE,NA,"1256606638125076480",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","OfficialMrHunts",0,FALSE,FALSE,"-0.1094","51.5141"
"RT @JonnyAdam: Race day! <U+2705>

@AMR_Official esports team is making it’s debut in the @wearetherace Pro Cup Championship and up for the challe…",FALSE,0,NA,2020-05-02 15:28:57,FALSE,NA,"1256606612334264320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PeterDanaher",4,TRUE,FALSE,NA,NA
"RT @rhshearn: Joining in with the @tylerperry challenge. Keep shining!
#HesGotTheWholeWorldChallenge 
#TylerPerryChallenge #TylerPerry #act…",FALSE,0,NA,2020-05-02 15:28:50,FALSE,NA,"1256606584068857856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rhshearn",5,TRUE,FALSE,NA,NA
"RT @distilledbrands: It’s another #lockdown Friday so we thought we’d run another #giveaway, #Like #RT and Follow, you must be 18+ and T&amp;Cs…",FALSE,0,NA,2020-05-02 15:28:43,FALSE,NA,"1256606553676951552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cathmcgovern1",319,TRUE,FALSE,NA,NA
"@piersmorgan 28,000+ empty seats at Christmas. But that’s boring isn’t it. Muppets. 

The UKs lockdown has been too… https://t.co/h63hmtA5eN",FALSE,0,"piersmorgan",2020-05-02 15:28:37,TRUE,"1256602253248606209","1256606529178021889","216299334","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coops313",0,FALSE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 15:28:31,FALSE,NA,"1256606501000511493",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kbFCB1899",380,TRUE,FALSE,NA,NA
"My band made a #StayAtHome video of our first single. Too bad the drummer doesn’t have access to his kit... <U+0001F62C>… https://t.co/xrnElB3NLK",FALSE,0,NA,2020-05-02 15:28:26,TRUE,NA,"1256606482386296838",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","getepicerror",0,FALSE,FALSE,NA,NA
"RT @LaLigaEN: One of @atletienglish's classiest ever players turns 39 today... <U+0001F3A9>

Happy birthday, <U+0001D64F><U+0001D65E><U+0001D656><U+0001D65C><U+0001D664>! <U+2764><U+FE0F><U+0001F382><U+0001F90D>

#StayAtHome #LaLigaSantander…",FALSE,0,NA,2020-05-02 15:28:26,FALSE,NA,"1256606480092082176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rolexfamous",30,TRUE,FALSE,NA,NA
"@dniles Beautiful Job <U+0001F64C><U+0001F9E9><U+0001F5BC><U+FE0F>, They are addicting this time of year, Since the #lockdown #StayAtHome , my family of 4… https://t.co/qDx38aw1Nx",FALSE,0,"dniles",2020-05-02 15:28:24,TRUE,"1256576782289063936","1256606473477591042","16618754","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tracey562",0,FALSE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F525> Control 
<U+26A1><U+FE0F> Skills 
<U+26BD><U+FE0F> Goals 

<U+2694><U+FE0F> <U+0001D5D5><U+0001D5DC><U+0001D5DA> <U+0001D5D5><U+0001D5D8><U+0001D5E1><U+0001D5ED> is <U+0001D5DC><U+0001D5E1><U+0001D5E9><U+0001D5DC><U+0001D5E1><U+0001D5D6><U+0001D5DC><U+0001D5D5><U+0001D5DF><U+0001D5D8>! <U+2694><U+FE0F>

<U+0001F49C> @Benzema <U+0001F49C>

#LaLigaSantander #StayAtHome https://t.co/is1ps…",FALSE,0,NA,2020-05-02 15:28:24,FALSE,NA,"1256606473288847360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arnold_gh",83,TRUE,FALSE,NA,NA
"Yes this is ME .... @adidas @adidasph @adidasoriginals  #StayAtHome https://t.co/JYPDArkBIL",FALSE,0,NA,2020-05-02 15:28:18,FALSE,NA,"1256606447195967488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LucioPua",0,FALSE,FALSE,NA,NA
"RT @AwkWords_words: AwkWords - Episode 27
#AwkWords #Definitionary #WordMashUps #StayAtHome #WordPlay https://t.co/2Pw2A7upEr",FALSE,0,NA,2020-05-02 15:28:12,FALSE,NA,"1256606422391050241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","artistsmakers",5,TRUE,FALSE,NA,NA
"RT @LFC: Morning, Reds <U+0001F44B>

#StayAtHome, stay safe and enjoy your weekend <U+0001F64C> https://t.co/bxS1om9YwZ",FALSE,0,NA,2020-05-02 15:28:11,FALSE,NA,"1256606417546403840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RamphulRaj",496,TRUE,FALSE,NA,NA
"RT @timetodecor: GAME: HOME SURAU

Most surau are highly influenced by Arabic style &amp; banyak bermain corak geometri. Sempena #stayathome Ra…",FALSE,0,NA,2020-05-02 15:28:03,FALSE,NA,"1256606386210791424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amalzaimahawang",804,TRUE,FALSE,NA,NA
"RT @MapleLeafs: Playing Pictionary <U+0001F58C><U+FE0F><U+0001F5BC><U+FE0F>

@tysonbarrie and @12JHoll showed off their artistic skills on today's Leaf To Leaf @ Home presente…",FALSE,0,NA,2020-05-02 15:28:01,FALSE,NA,"1256606376740216834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frehnchy",17,TRUE,FALSE,NA,NA
"Another #StayAtHome recommendation: great video tour by @Fond_Beyeler about recent Edward Hopper exhibition. Cant w… https://t.co/b0jzRhJQRW",FALSE,2,NA,2020-05-02 15:27:58,TRUE,NA,"1256606366137008128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pfeilmes",0,FALSE,FALSE,NA,NA
"RT @puffinpatchwork: Now our local Post Office is open again I can start selling from my Etsy Shop - PlaidPerfect <U+0001F49C>
#HandmadeHour #etsyshop…",FALSE,0,NA,2020-05-02 15:27:54,FALSE,NA,"1256606346985824256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hazels_shop",5,TRUE,FALSE,NA,NA
"RT @ConservaMomUSA: .@mfol_mi’s moron Mia forgot that the Constitution’s #2A gives U.S. citizens the RIGHT to keep &amp; bear arms when she cal…",FALSE,0,NA,2020-05-02 15:27:52,FALSE,NA,"1256606339016601603",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smaddiebird",450,TRUE,FALSE,NA,NA
"RT @yobeyouthforum: Let’s observe social distancing and  #StopTheSpread by #StayAtHome to bring an end the #COVID19Yobe  #COVID<U+30FC>19 #Yobe ht…",FALSE,0,NA,2020-05-02 15:27:46,FALSE,NA,"1256606314337361920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dr_ahmadsmall",3,TRUE,FALSE,NA,NA
"RT @sligococo: As part of the #InThisTogether project we have started to gather articles &amp; resources from around #Sligo that can help us th…",FALSE,0,NA,2020-05-02 15:27:45,FALSE,NA,"1256606309719379968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichaelJBarrett",15,TRUE,FALSE,NA,NA
"Starting the third attempt to write the article about Southkorea... the struggle is real, but I hope the third time… https://t.co/BHLZ9PK5m2",FALSE,3,NA,2020-05-02 15:27:42,TRUE,NA,"1256606297153318913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Monevre",0,FALSE,FALSE,NA,NA
"RT @MapleLeafs: <U+0001F3AC> We are live on Instagram!

Tune in now for Leaf To Leaf @ Home presented by @Rogers.

#LeafsForever #StayAtHome",FALSE,0,NA,2020-05-02 15:27:42,FALSE,NA,"1256606295018418176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frehnchy",5,TRUE,FALSE,NA,NA
"RT @MumbaiMirror: A video doing the rounds on the internet shows a young couple at their wedding ceremony exchanging garlands which the hel…",FALSE,0,NA,2020-05-02 15:27:41,FALSE,NA,"1256606291478396934",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinayak999l1",34,TRUE,FALSE,NA,NA
"My stay-at-home version of the Epcot International Flower &amp; Garden Festival. Mickey looks happy! Maybe the real thi… https://t.co/21Bx4d7lbI",FALSE,4,NA,2020-05-02 15:27:40,TRUE,NA,"1256606289142190080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stevegeigertv",0,FALSE,FALSE,NA,NA
"RT @patientbirder: Walking the wire.. keep your eyes on those wires above you, ready made vantage point - this is my lucky one<U+0001F600><U+2600><U+FE0F> @Britnatu…",FALSE,0,NA,2020-05-02 15:27:38,FALSE,NA,"1256606281969946625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WildlifeoftheP1",4,TRUE,FALSE,NA,NA
"RT @MapleLeafs: Talking with @tysonbarrie.

Tune in with host @12JHoll on our Instagram at 3:00 PM today for Leaf To Leaf @ Home presented…",FALSE,0,NA,2020-05-02 15:27:38,FALSE,NA,"1256606281307172867",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frehnchy",22,TRUE,FALSE,NA,NA
"RT @sskaitcomics: Stretching muna before working out #StayAtHome #Workout https://t.co/gLG4lcBqC5",FALSE,0,NA,2020-05-02 15:27:36,FALSE,NA,"1256606273258258434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HerrKADMKenerkz",78,TRUE,FALSE,NA,NA
"RT @KashJackson2018: @Rayshaypay @elonmusk I mean ya gotta post garbage like this when African American are supporting @realDonaldTrump at…",FALSE,0,NA,2020-05-02 15:27:34,FALSE,NA,"1256606263032442880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beermanTom",98,TRUE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 15:27:34,FALSE,NA,"1256606262462156802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frankjane87",380,TRUE,FALSE,NA,NA
"RT @MumbaiMirror: Dharavi records 89 cases today, the highest in a day since April 1, taking the total cases to 496

#StayAtHome #CautionYe…",FALSE,0,NA,2020-05-02 15:27:30,FALSE,NA,"1256606246553165828",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paragsavla",16,TRUE,FALSE,NA,NA
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

<U+0001F4CD>Points to remember while buying essentials during #COVID19 

<U+25B6><U+FE0F>Carry your own shopping bag
<U+25B6><U+FE0F>Use…",FALSE,0,NA,2020-05-02 15:27:27,FALSE,NA,"1256606233102032896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TankaGajurrl",39,TRUE,FALSE,NA,NA
"RT @MPSTootingTnC: Luckily PC Knellar was on hand to break up this fight in #tooting this week! Luckily they listened to his advice and wen…",FALSE,0,NA,2020-05-02 15:27:26,FALSE,NA,"1256606229192937472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drewee121",135,TRUE,FALSE,NA,NA
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

<U+0001F4CD>Points to remember while buying essentials during #COVID19 

<U+25B6><U+FE0F>Carry your own shopping bag
<U+25B6><U+FE0F>Use…",FALSE,0,NA,2020-05-02 15:27:18,FALSE,NA,"1256606195713896450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sudhirp1993",39,TRUE,FALSE,NA,NA
"RT @sskaitcomics: Stretching muna before working out #StayAtHome #Workout https://t.co/gLG4lcBqC5",FALSE,0,NA,2020-05-02 15:27:16,FALSE,NA,"1256606188965249026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsRAYNEingmen",78,TRUE,FALSE,NA,NA
"EP 025: ""Pyro Games &amp; Petrol Shame""  Our reliance on the poor.
<U+0001F310> https://t.co/TgUrRaJYFC

#thetragedyacademy… https://t.co/fJplqZt5LR",FALSE,0,NA,2020-05-02 15:27:13,TRUE,NA,"1256606176957038592",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Tragedy_Academy",0,FALSE,FALSE,NA,NA
"#IndiaFightsCorona:

<U+0001F4CD>Points to remember while buying essentials during #COVID19 

<U+25B6><U+FE0F>Carry your own shopping bag
<U+25B6><U+FE0F>… https://t.co/k1bEVEM1E8",FALSE,4,NA,2020-05-02 15:27:12,TRUE,NA,"1256606171882049538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ROB_Patna",1,FALSE,FALSE,NA,NA
"RT @timetodecor: GAME: HOME SURAU

Most surau are highly influenced by Arabic style &amp; banyak bermain corak geometri. Sempena #stayathome Ra…",FALSE,0,NA,2020-05-02 15:27:08,FALSE,NA,"1256606154907664385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","miraiki4",804,TRUE,FALSE,NA,NA
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

<U+0001F4CD>Points to remember while buying essentials during #COVID19 

<U+25B6><U+FE0F>Carry your own shopping bag
<U+25B6><U+FE0F>Use…",FALSE,0,NA,2020-05-02 15:27:08,FALSE,NA,"1256606154735652866",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Satyaa_vachan",39,TRUE,FALSE,NA,NA
"RT @FixatedOn: We're all going to die. The amount of people out and about today was ridiculous...

#lockdown #Apocalypse #StayAtHome",FALSE,0,NA,2020-05-02 15:27:08,FALSE,NA,"1256606154429542402",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","duncannagle",1,TRUE,FALSE,NA,NA
"WL Grind begins here #PositiveVibes #StayAtHome #stayandplay https://t.co/PLSbaH4y8R",FALSE,1,NA,2020-05-02 15:27:04,FALSE,NA,"1256606138751164418",NA,"<a href=""https://streamlabs.com"" rel=""nofollow"">Streamlabs Twitter</a>","CityzenKriss",1,FALSE,FALSE,NA,NA
"Front Door News: Price Improvements + Virtual Open Houses--Remarkably, many buyers are waiting for homes to come to… https://t.co/E0lWKRPYz4",FALSE,0,NA,2020-05-02 15:27:02,TRUE,NA,"1256606129783820289",NA,"<a href=""http://www.constantcontact.com"" rel=""nofollow"">Constant Contact</a>","CherylLarson",0,FALSE,FALSE,NA,NA
"83' Mason Fawns leaves the field after picking up an injury, the Rams are going to end this game with 10 men. 

Ram… https://t.co/u3kHR2Wmyn",FALSE,0,NA,2020-05-02 15:27:00,TRUE,NA,"1256606119809687552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RamsbottomUtd",0,FALSE,FALSE,NA,NA
"RT @SimonHarrisTD: I know today is tough for many but I hope it offers people some certainty in an uncertain world. This is not a static do…",FALSE,0,NA,2020-05-02 15:26:59,FALSE,NA,"1256606117578375169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mopbedd",40,TRUE,FALSE,NA,NA
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

<U+0001F4CD>Points to remember while buying essentials during #COVID19 

<U+25B6><U+FE0F>Carry your own shopping bag
<U+25B6><U+FE0F>Use…",FALSE,0,NA,2020-05-02 15:26:58,FALSE,NA,"1256606113123823616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumar_ranjeet",39,TRUE,FALSE,NA,NA
"RT @mvkoficial12: Can’t wait to go out <U+0001F60D> #12gang #StayAtHome #MonsterYamaha #MotoGP https://t.co/ePOryrRlG3",FALSE,0,NA,2020-05-02 15:26:53,FALSE,NA,"1256606091783241728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","twhrmk",82,TRUE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 15:26:51,FALSE,NA,"1256606085219332097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cescobarch",380,TRUE,FALSE,NA,NA
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

<U+0001F4CD>Points to remember while buying essentials during #COVID19 

<U+25B6><U+FE0F>Carry your own shopping bag
<U+25B6><U+FE0F>Use…",FALSE,0,NA,2020-05-02 15:26:50,FALSE,NA,"1256606080743792651",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","can_winn",39,TRUE,FALSE,NA,NA
"RT @MapleLeafs: Bring the blue &amp; white to your bulletin boards!

These custom push pins are fun to make for all ages while we #StayAtHome.…",FALSE,0,NA,2020-05-02 15:26:49,FALSE,NA,"1256606076251889666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frehnchy",4,TRUE,FALSE,NA,NA
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

<U+0001F4CD>Points to remember while buying essentials during #COVID19 

<U+25B6><U+FE0F>Carry your own shopping bag
<U+25B6><U+FE0F>Use…",FALSE,0,NA,2020-05-02 15:26:49,FALSE,NA,"1256606073709969408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dgpkrish",39,TRUE,FALSE,NA,NA
"RT @MayorOfMadison: Why #StayatHome #Wisconsin? We are trying to bend the curve and prevent our hospitals from being overwhelmed by this ve…",FALSE,0,NA,2020-05-02 15:26:37,FALSE,NA,"1256606023302995970",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","benherman123",8,TRUE,FALSE,NA,NA
"Hang in there Carlsbad! Be safe so we can see you in December.
#CarlsbadAtHome #RandomActOfCheer #StayAtHome… https://t.co/vaFAxpxomq",FALSE,0,NA,2020-05-02 15:26:35,TRUE,NA,"1256606018085109761",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","carlsbadxmas",0,FALSE,FALSE,NA,NA
"Newest form of entertainment at Casa Maden is frisbee, which is turns out I am SHOCKINGLY bad at!!! Apparently duck… https://t.co/j03Uv8wuhq",FALSE,2,NA,2020-05-02 15:26:26,TRUE,NA,"1256605976813240324",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrsmaden",0,FALSE,FALSE,NA,NA
"RT @MapleLeafs: <U+23F0> One hour until we're live on Instagram for Leaf To Leaf @ Home presented by @Rogers.

#LeafsForever #StayAtHome",FALSE,0,NA,2020-05-02 15:26:25,FALSE,NA,"1256605972807761920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frehnchy",9,TRUE,FALSE,NA,NA
